year,person_id,person_label,betweenness,degree,closeness,clustering,btw_proj,deg_proj,origin,origin_detail,origin_rule,max_board,bcp_scaled,bcp_log,bc_scaled,bc_count,bc_log,degree_z,closeness_z,clustering_z,max_board_z,deg_proj_z
1932,P00011,Aghion Gustave,0.0,1,0.12786294962693492,0.0,0.0,9,local_minority,jewish,surname:aghion,11,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.8952985117767378,-0.2871342064726632,2.1939764482126622,0.9826470841494034
1932,P00012,Aghion Is. Jacques,0.012234890059626986,2,0.10307319408701897,0.0,0.01122966627446094,4,local_minority,jewish,surname:aghion,3,11.22966627446094,2.503864661874682,12.234890059626986,12,2.5828565288540064,-0.12524826667238947,0.4254422316242753,-0.2871342064726632,-0.604395126500562,-0.1091830093499337
1932,P00013,Aghion Maurice,1.7250301880282906e-05,2,0.005865102639296188,0.0,0.0,0,local_minority,jewish,surname:aghion,1,0.0,0.0,0.017250301880282905,0,0.017103204660771264,-0.12524826667238947,-1.4170056366011439,-0.2871342064726632,-1.303988020178868,-0.9826470841494034
1932,P00014,Ahmed Midhat Yeghen,0.0042780748663101605,2,0.09860147200081423,0.0,0.0,3,arab_egyptian,muslim_egyptian,given:ahmed,5,0.0,0.0,4.278074866310161,4,1.663561422578895,-0.12524826667238947,0.3406867889206685,-0.2871342064726632,0.09519776717774407,-0.3275490280498011
1932,P00015,Abboud,0.027028190234726125,6,0.11435290211918331,0.07142857142857142,0.00553936643592372,2,arab_egyptian,muslim_egyptian,surname:abboud,2,5.5393664359237205,1.8778402855353769,27.028190234726125,27,3.333210797795305,2.0141275316235614,0.6392338379458824,0.10853011258683654,-0.954191573339715,-0.5459150467496685
1932,P00016,Ahmed Pacha Abdel Wahab,0.0,1,0.1043749221409308,0.0,0.0,9,arab_egyptian,muslim_egyptian,particle,10,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.4501147258808763,-0.2871342064726632,1.8441800013735092,0.9826470841494034
1932,P00017,Alby Albert,0.0,1,0.08160732242796297,0.0,0.0,1,unknown,,unmatched,2,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.018585673812958742,-0.2871342064726632,-0.954191573339715,-0.7642810654495359
1932,P00018,Allam Mohamed,0.0042780748663101605,2,0.10449489331580544,0.0,0.0,9,arab_egyptian,muslim_egyptian,given:mohamed,10,0.0,0.0,4.278074866310161,4,1.663561422578895,-0.12524826667238947,0.45238861720107726,-0.2871342064726632,1.8441800013735092,0.9826470841494034
1932,P00019,Aly Bey Emine Yehia,0.02167808461069468,3,0.13271614187554853,0.0,0.019769411396377834,12,arab_egyptian,muslim_egyptian,surname:yehia,11,19.769411396377834,3.033481298361657,21.67808461069468,22,3.1213990225019734,0.4095956829015982,0.9872842053478849,-0.2871342064726632,2.1939764482126622,1.6377451402490055
1932,P00020,Arcache Antoine,0.0,1,0.09702300660058777,0.0,0.0,3,local_minority,levantine,surname:arcache,4,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.3107691126408205,-0.2871342064726632,-0.254598679661409,-0.3275490280498011
1932,P00021,Arcoudaris P,0.0,1,0.10449489331580544,0.0,0.0,2,unknown,,unmatched,5,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.45238861720107726,-0.2871342064726632,0.09519776717774407,-0.5459150467496685
1932,P00022,Bacos Lebnan,0.0,1,0.002932551319648094,0.0,0.0,0,local_minority,levantine,surname:lebnan,2,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.472588179647501,-0.2871342064726632,-0.954191573339715,-0.9826470841494034
1932,P00024,Banoun Alfred,0.0,1,0.002932551319648094,0.0,0.0,0,unknown,,unmatched,1,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.472588179647501,-0.2871342064726632,-1.303988020178868,-0.9826470841494034
1932,P00025,Barker Henry Kniglll Bachelor,0.10741692320533988,7,0.16205090407263945,0.033112582781456956,0.09608762387934645,21,european,british,surname:barker,7,96.08762387934645,4.575613909700625,107.41692320533988,107,4.68598419495082,2.548971481197549,1.543284938105774,-0.10371366121329242,0.7947906608560501,3.603039308547812
1932,P00026,Biagi Dr. Enrico,0.0,1,0.002932551319648094,0.0,0.0,0,unknown,,unmatched,2,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.472588179647501,-0.2871342064726632,-0.954191573339715,-0.9826470841494034
1932,P00027,Blattner C. D. Henry,0.0,1,0.002932551319648094,0.0,0.0,0,unknown,,unmatched,1,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.472588179647501,-0.2871342064726632,-1.303988020178868,-0.9826470841494034
1932,P00029,Bourre Edouard,0.024620674880544792,3,0.12402531675955081,0.058823529411764705,0.021150908810559463,8,unknown,,unmatched,6,21.150908810559464,3.0978785254715424,24.620674880544794,25,3.2433996380632846,0.4095956829015982,0.8225613724065429,0.03870699745868954,0.4449942140168971,0.7642810654495359
1932,P00030,Boyé Jean André,0.0,1,0.011446409989594173,0.0,0.0,4,european,french_belgian_swiss,surname:boye,5,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.3112195062871093,-0.2871342064726632,0.09519776717774407,-0.1091830093499337
1932,P00031,Brereton H. K,0.0,1,0.10401665581779261,0.0,0.0,1,european,british,surname:brereton,2,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.4433242723960663,-0.2871342064726632,-0.954191573339715,-0.7642810654495359
1932,P00032,Campos A,0.0,1,0.0039100684261974585,0.0,0.0,1,unknown,,unmatched,2,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.4540606652987154,-0.2871342064726632,-0.954191573339715,-0.7642810654495359
1932,P00033,Campos Benvenuto,4.312575470070727e-06,2,0.009164222873900294,1.0,0.0,3,unknown,,unmatched,4,0.0,0.0,0.004312575470070726,0,0.004303302965835664,-0.12524826667238947,-1.354475275673992,5.252166260360333,-0.254598679661409,-0.3275490280498011
1932,P00034,Campos Giuseppe,4.312575470070727e-06,2,0.009164222873900294,1.0,0.0,3,unknown,,unmatched,4,0.0,0.0,0.004312575470070726,0,0.004303302965835664,-0.12524826667238947,-1.354475275673992,5.252166260360333,-0.254598679661409,-0.3275490280498011
1932,P00035,Cantoni Charles,0.0,1,0.0039100684261974585,0.0,0.0,1,european,italian,surname:cantoni,2,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.4540606652987154,-0.2871342064726632,-0.954191573339715,-0.7642810654495359
1932,P00036,Carver H. B,0.011745304284762864,4,0.11507665466424144,0.0,0.003690395041277893,4,european,british,surname:carver,5,3.6903950412778928,1.5455168094606517,11.745304284762865,12,2.5451629123773567,0.9444396324755859,0.6529515883296784,-0.2871342064726632,0.09519776717774407,-0.1091830093499337
1932,P00037,Cattaui Aslan,0.0,1,0.11493117216782647,0.0,0.0,3,local_minority,jewish,surname:cattaui,5,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.6501941644219369,-0.2871342064726632,0.09519776717774407,-0.3275490280498011
1932,P00038,Cattaui Edgard de,0.0042780748663101605,2,0.08417644183773217,0.0,0.0,2,local_minority,jewish,surname:cattaui,3,0.0,0.0,4.278074866310161,4,1.663561422578895,-0.12524826667238947,0.06727985666595103,-0.2871342064726632,-0.604395126500562,-0.5459150467496685
1932,P00039,Cattaui Elie J,4.312575470070727e-06,2,0.009164222873900294,1.0,0.0,3,local_minority,jewish,surname:cattaui,4,0.0,0.0,0.004312575470070726,0,0.004303302965835664,-0.12524826667238947,-1.354475275673992,5.252166260360333,-0.254598679661409,-0.3275490280498011
1932,P00040,Cattaui Emile,0.0,1,0.0039100684261974585,0.0,0.0,1,local_minority,jewish,surname:cattaui,3,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.4540606652987154,-0.2871342064726632,-0.604395126500562,-0.7642810654495359
1932,P00041,Cattaui Joseph A.,0.0240745152277334,6,0.1210526726827573,0.029411764705882353,0.00854886421684777,6,local_minority,jewish,surname:cattaui,5,8.54886421684777,2.2564222172468766,24.0745152277334,24,3.2218520007691285,2.0141275316235614,0.7662189253868259,-0.12421360450698682,0.09519776717774407,0.3275490280498011
1932,P00042,Cattaui René,0.0,1,0.005278592375366569,0.0,0.0,2,local_minority,jewish,surname:cattaui,3,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.4281221452104154,-0.2871342064726632,-0.604395126500562,-0.5459150467496685
1932,P00043,Chafik Pacha Mohamed,0.0,1,0.002932551319648094,0.0,0.0,0,arab_egyptian,muslim_egyptian,given:chafik,1,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.472588179647501,-0.2871342064726632,-1.303988020178868,-0.9826470841494034
1932,P00044,Constantin Jean Choremi Assocjé de la Y.Iaison Choremi,0.026422819486522857,4,0.1422700425426459,0.024390243902439025,0.024938546226327647,13,local_minority,greek,surname:choremi,7,24.938546226327645,3.2557301336141533,26.422819486522858,26,3.3113754947605236,0.9444396324755859,1.168365467773425,-0.15202931703771205,0.7947906608560501,1.856111158948873
1932,P00045,Choucry Mahmoud Pacha Ancien :\Iinistrc,1.7250301880282906e-05,2,0.005865102639296188,0.0,0.0,0,arab_egyptian,muslim_egyptian,given:mahmoud,7,0.0,0.0,0.017250301880282905,0,0.017103204660771264,-0.12524826667238947,-1.4170056366011439,-0.2871342064726632,0.7947906608560501,-0.9826470841494034
1932,P00046,Christomanos A. Max,0.0,1,0.002932551319648094,0.0,0.0,0,local_minority,greek,surname:christomanos,5,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.472588179647501,-0.2871342064726632,0.09519776717774407,-0.9826470841494034
1932,P00047,Cicurel David,0.0,1,0.09702300660058777,0.0,0.0,3,local_minority,jewish,surname:cicurel,4,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.3107691126408205,-0.2871342064726632,-0.254598679661409,-0.3275490280498011
1932,P00048,Cicurel Joseph,0.0,1,0.09469849706744869,0.0,0.0,2,local_minority,jewish,surname:cicurel,3,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.2667111790859273,-0.2871342064726632,-0.604395126500562,-0.5459150467496685
1932,P00049,Cohen Alfred N,1.7250301880282906e-05,2,0.005865102639296188,0.0,0.0,0,local_minority,jewish,surname:cohen,1,0.0,0.0,0.017250301880282905,0,0.017103204660771264,-0.12524826667238947,-1.4170056366011439,-0.2871342064726632,-1.303988020178868,-0.9826470841494034
1932,P00050,Edward Cook C.S.I,0.0,1,0.07864235050583973,0.0,0.0,1,european,british,surname:cook,2,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-0.03761135789403659,-0.2871342064726632,-0.954191573339715,-0.7642810654495359
1932,P00051,Cook John Lt.-Col. A. Gt. D.S.O,0.0,1,0.0039100684261974585,0.0,0.0,1,european,british,surname:cook,2,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.4540606652987154,-0.2871342064726632,-0.954191573339715,-0.7642810654495359
1932,P00052,G. Corsi,0.0,1,0.005278592375366569,0.0,0.0,2,european,italian,surname:corsi,3,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.4281221452104154,-0.2871342064726632,-0.604395126500562,-0.5459150467496685
1932,P00053,Diacono Robert M.B.E,0.0,1,0.005865102639296188,0.0,0.0,2,european,italian,surname:diacono,3,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.4170056366011439,-0.2871342064726632,-0.604395126500562,-0.5459150467496685
1932,P00054,Emine Yehia,0.05325561569892341,8,0.15253449192072271,0.0,0.03324666207021522,13,arab_egyptian,muslim_egyptian,surname:yehia,7,33.246662070215216,3.533589102154979,53.255615698923414,53,3.99370650225077,3.0838154307715366,1.3629142197702255,-0.2871342064726632,0.7947906608560501,1.856111158948873
1932,P00055,Empain François,0.008538899430740038,3,0.1302443512675512,0.0,0.0,5,european,french_belgian_swiss,surname:empain,7,0.0,0.0,8.538899430740038,9,2.255378115151213,0.4095956829015982,0.9404347582640129,-0.2871342064726632,0.7947906608560501,0.1091830093499337
1932,P00056,Fakhry Mahmoud,0.0,1,0.002932551319648094,0.0,0.0,0,arab_egyptian,muslim_egyptian,given:mahmoud,2,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.472588179647501,-0.2871342064726632,-0.954191573339715,-0.9826470841494034
1932,P00057,Fenderl Hugo,0.0012682753416797664,2,0.1308065571003608,0.14285714285714285,0.002565496218241523,7,unknown,,unmatched,6,2.565496218241523,1.271303235832601,1.2682753416797665,1,0.819019781353815,-0.12524826667238947,0.9510906092609536,0.5041944316463363,0.4449942140168971,0.5459150467496685
1932,P00058,Finney Harold E,0.0,1,0.11335480945729517,0.0,0.0,3,european,british,surname:finney,4,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.6203163417806976,-0.2871342064726632,-0.254598679661409,-0.3275490280498011
1932,P00059,Finney Oswald J,0.10465850354404518,10,0.16321464485592593,0.016129032258064516,0.08494182173273092,24,european,british,surname:finney,11,84.94182173273092,4.453670575850024,104.65850354404519,105,4.660212228698577,4.153503329919512,1.5653420703197756,-0.19779065055600195,2.1939764482126622,4.258137364647414
1932,P00060,Fitzgerard Francis C. R. E,0.0014585839667778599,2,0.12121407624633432,0.16666666666666666,0.0008622204119261281,6,unknown,,unmatched,6,0.8622204119261281,0.6217695456012041,1.45858396677786,1,0.899585560948566,-0.12524826667238947,0.7692781115842671,0.6360825379995029,0.4449942140168971,0.3275490280498011
1932,P00061,Foster G. C,0.0,1,0.13194565629136537,0.0,0.0,4,unknown,,unmatched,5,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.9726806934289197,-0.2871342064726632,0.09519776717774407,-0.1091830093499337
1932,P00062,Friend Astley P,5.1750905640848716e-05,2,0.007820136852394917,0.0,0.0,2,unknown,,unmatched,3,0.0,0.0,0.051750905640848714,0,0.05045630456808323,-0.12524826667238947,-1.3799506079035724,-0.2871342064726632,-0.604395126500562,-0.5459150467496685
1932,P00063,Fumaroli,0.01276522339140935,3,0.10485646734111966,0.0,0.008707570749012336,3,european,french_belgian_swiss,surname:fumaroli,5,8.707570749012335,2.272906070674628,12.76522339140935,13,2.6221453674065334,0.4095956829015982,0.4592417637059042,-0.2871342064726632,0.09519776717774407,-0.3275490280498011
1932,P00064,Galal Fahim,0.0,1,0.1043749221409308,0.0,0.0,9,arab_egyptian,muslim_egyptian,given:galal,10,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.4501147258808763,-0.2871342064726632,1.8441800013735092,0.9826470841494034
1932,P00065,Gallini Fahmi,0.0,1,0.1043749221409308,0.0,0.0,9,arab_egyptian,muslim_egyptian,given:fahmi,10,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.4501147258808763,-0.2871342064726632,1.8441800013735092,0.9826470841494034
1932,P00066,GarofaiiO Douca,0.0,1,0.0968163548293405,0.0,0.0,1,unknown,,unmatched,2,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.30685230787972423,-0.2871342064726632,-0.954191573339715,-0.7642810654495359
1932,P00067,Gasche Linus,0.0,1,0.12714763242622482,0.0,0.0,5,european,french_belgian_swiss,surname:gasche,7,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.881740641933546,-0.2871342064726632,0.7947906608560501,0.1091830093499337
1932,P00068,Gianotti Vittorio,0.010366350497012363,4,0.09155141710448211,0.0,0.00020156413770861886,2,unknown,,unmatched,2,0.20156413770861886,0.1836241561334632,10.366350497012363,10,2.430657279722394,0.9444396324755859,0.2070625358243633,-0.2871342064726632,-0.954191573339715,-0.5459150467496685
1932,P00069,Goar Edwin N. J,0.0,1,0.12786294962693492,0.0,0.0,9,local_minority,jewish,surname:goar,11,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.8952985117767378,-0.2871342064726632,2.1939764482126622,0.9826470841494034
1932,P00070,Comm. Grassi Carlo,0.0,1,0.005865102639296188,0.0,0.0,2,european,italian,surname:grassi,3,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.4170056366011439,-0.2871342064726632,-0.604395126500562,-0.5459150467496685
1932,P00071,Grimprel Maurice,0.00017250301880282907,2,0.012235817575083425,0.0,0.0,4,european,french_belgian_swiss,surname:grimprel,5,0.0,0.0,0.17250301880282906,0,0.15914079600690537,-0.12524826667238947,-1.2962573534314716,-0.2871342064726632,0.09519776717774407,-0.1091830093499337
1932,P00072,Hassan Said,0.0,1,0.1043749221409308,0.0,0.0,9,arab_egyptian,muslim_egyptian,given:hassan,10,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.4501147258808763,-0.2871342064726632,1.8441800013735092,0.9826470841494034
1932,P00073,Hault,1.7250301880282906e-05,2,0.09661058149282756,0.5,0.0,2,unknown,,unmatched,3,0.0,0.0,0.017250301880282905,0,0.017103204660771264,-0.12524826667238947,0.3029521526606517,2.482516026943835,-0.604395126500562,-0.5459150467496685
1932,P00074,Hecht Van Der L,0.0,1,0.09650802248911967,0.0,0.0,2,unknown,,unmatched,3,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.3010082854893624,-0.2871342064726632,-0.604395126500562,-0.5459150467496685
1932,P00075,Henein Sadik,0.0,1,0.08758242503347854,0.0,0.0,2,arab_egyptian,muslim_egyptian,given:sadik,3,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.13183566045507608,-0.2871342064726632,-0.604395126500562,-0.5459150467496685
1932,P00076,Nationale>>,0.0,1,0.011446409989594173,0.0,0.0,4,unknown,,unmatched,5,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.3112195062871093,-0.2871342064726632,0.09519776717774407,-0.1091830093499337
1932,P00077,Home John,0.0068746089170446615,3,0.09391586486027968,0.1111111111111111,0.00438002823478823,4,unknown,,unmatched,3,4.38002823478823,1.6826936222618234,6.874608917044662,7,2.06364352215087,0.4095956829015982,0.25187744436047427,0.32834362317544746,-0.604395126500562,-0.1091830093499337
1932,P00078,Home F. J,0.0,1,0.0039100684261974585,0.0,0.0,1,unknown,,unmatched,2,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.4540606652987154,-0.2871342064726632,-0.954191573339715,-0.7642810654495359
1932,P00079,Homsby Bertram,1.7250301880282906e-05,2,0.005865102639296188,0.0,0.0,0,unknown,,unmatched,5,0.0,0.0,0.017250301880282905,0,0.017103204660771264,-0.12524826667238947,-1.4170056366011439,-0.2871342064726632,0.09519776717774407,-0.9826470841494034
1932,P00080,Ithier Gaston,0.016922546144557533,3,0.13061861664475682,0.06666666666666667,0.017253890187857775,7,european,french_belgian_swiss,surname:ithier,7,17.253890187857774,2.9043782182914355,16.922546144557533,17,2.8860594814134983,0.4095956829015982,0.9475284521748115,0.08215249131620324,0.7947906608560501,0.5459150467496685
1932,P00081,Jacobs Emile,0.0,1,0.1298722245496439,0.0,0.0,5,european,french_belgian_swiss,surname:jacobs,7,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.9333815997469899,-0.2871342064726632,0.7947906608560501,0.1091830093499337
1932,P00082,Jacot J. G. Descombes Ing,0.06528321567264124,3,0.13369199585992755,0.0,0.04479800789137714,8,european,french_belgian_swiss,surname:jacot,6,44.79800789137714,3.824240594352709,65.28321567264123,65,4.193936707866708,0.4095956829015982,1.0057801974658387,-0.2871342064726632,0.4449942140168971,0.7642810654495359
1932,P00083,Transport,0.0,1,0.002932551319648094,0.0,0.0,0,unknown,,unmatched,1,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-1.472588179647501,-0.2871342064726632,-1.303988020178868,-0.9826470841494034
1932,P00084,Jullien Léopold Ingénieur Agricole,1.7250301880282906e-05,2,0.005865102639296188,0.0,0.0,0,unknown,,unmatched,2,0.0,0.0,0.017250301880282905,0,0.017103204660771264,-0.12524826667238947,-1.4170056366011439,-0.2871342064726632,-0.954191573339715,-0.9826470841494034
1932,P00085,Karam Edouard,0.042986454869077685,5,0.13137363755021783,0.0,0.044115060139409086,15,local_minority,levantine,surname:karam,11,44.11506013940909,3.8092161184702698,42.98645486907768,43,3.7838817426400078,1.4792835820495736,0.9618388520295434,-0.2871342064726632,2.1939764482126622,2.292843196348608
1932,P00086,Kerihuel V. J,0.0007998221949403594,2,0.12219160911928861,0.3333333333333333,0.0005782651150707267,6,unknown,,unmatched,6,0.5782651150707268,0.4563262153277541,0.7998221949403593,1,0.5876878794343061,-0.12524826667238947,0.7878059247639291,1.559299282471669,0.4449942140168971,0.3275490280498011
1932,P00087,Kitroeff Alex. Th,0.0,1,0.10509891004017427,0.0,0.0,2,unknown,,unmatched,3,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.46383693708486323,-0.2871342064726632,-0.604395126500562,-0.5459150467496685
1932,P00088,Klat Bey Dimitri,0.0,1,0.12301834531089409,0.0,0.0,6,unknown,,unmatched,7,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.8034755908495704,-0.2871342064726632,0.7947906608560501,0.3275490280498011
1932,P00089,Klat Jules,0.0042780748663101605,2,0.09539407889270801,0.0,0.0,1,unknown,,unmatched,5,0.0,0.0,4.278074866310161,4,1.663561422578895,-0.12524826667238947,0.27989499158588355,-0.2871342064726632,0.09519776717774407,-0.7642810654495359
1932,P00090,Labruyère René Julien,0.0023921271539945016,2,0.1264402742486102,0.125,0.0036260791918815826,8,unknown,,unmatched,7,3.6260791918815825,1.5317096825303353,2.3921271539945015,2,1.221457203664116,-0.12524826667238947,0.8683336246059943,0.4052783518814614,0.7947906608560501,0.7642810654495359
1932,P00091,Lagonico S,0.015022548174020057,3,0.12268631199021691,0.0,0.006258551630283326,3,local_minority,greek,surname:lagonico,3,6.258551630283326,1.982180308972966,15.022548174020057,15,2.7739969910398794,0.4095956829015982,0.7971823484378474,-0.2871342064726632,-0.604395126500562,-0.3275490280498011
1932,P00092,Lascaris Mario,0.07208747077364039,7,0.14499291417025637,0.03636363636363636,0.06396061587547518,16,european,italian,surname:lascaris,7,63.96061587547518,4.173781176650154,72.08747077364039,72,4.2916569536199285,2.548971481197549,1.2199738159163396,-0.08570509858782696,0.7947906608560501,2.511209215048475
1932,P00094,Lian Alfred,0.0,1,0.07864235050583973,0.0,0.0,1,local_minority,jewish,surname:lian,2,0.0,0.0,0.0,0,0.0,-0.6600922162463772,-0.03761135789403659,-0.2871342064726632,-0.954191573339715,-0.7642810654495359
1932,P00095,Lindemann Hugo,0.015255831878517976,4,0.10657744101377578,0.0,0.003208517140630339,3,european,french_belgian_swiss,surname:lindemann,11,3.208517140630339,1.437110362520969,15.255831878517977,15,2.7884517292238646,0.9444396324755859,0.4918604915014454,-0.2871342064726632,2.1939764482126622,-0.3275490280498011
1932,P00096,Lowe A. J,0.006881081979143002,2,0.12931800453022863,0.0,0.005643206441993262,6,european,british,surname:lowe,7,5.643206441993262,1.8935947448212298,6.881081979143001,7,2.0644652014418874,-0.12524826667238947,0.9228771090395609,-0.2871342064726632,0.7947906608560501,0.3275490280498011
1932,P00097,Lozi Bey Abd el Fattah el,0.0,1,0.09469849706744869,0.0,0.0,2,arab_egyptian,muslim_egyptian,particle,3,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.2667111790859273,-0.2871342064726632,-0.604395126500562,-0.5459150467496685
1932,P00098,Lumbroso Jean,0.0010068034145143002,2,0.1231850368357056,0.16666666666666666,0.0,6,local_minority,jewish,surname:lumbroso,7,0.0,0.0,1.0068034145143,1,0.6965431150986581,-0.12524826667238947,0.8066350031985453,0.6360825379995029,0.7947906608560501,0.3275490280498011
1932,P00099,Marcovitch Jacques,0.0,1,0.11307283231934172,0.0,0.0,1,unknown,,unmatched,2,0.0,0.0,0.0,0,0.0,-0.6600922162463772,0.6149718465954378,-0.2871342064726632,-0.954191573339715,-0.7642810654495359
1932,P00100,Mazloum Hassan,0.04030370699954682,3,0.12804303828838132,0.0,0.05244481547996825,15,arab_egyptian,muslim_egyptian,surname:mazloum,10,52.44481547996825,3.9786496351980714,40.30370699954682,40,3.720952253797268,0.4095956829015982,0.8987118487266965,-0.2871342064726632,1.8441800013735092,2.292843196348608
1932,P00101,Menasce Baron Félix de,0.011639561882182296,4,0.10473566495939025,0.0,0.006966248565055304,6,local_minority,jewish,surname:menasce,3,6.966248565055304,2.0752136875183487,11.639561882182296,12,2.5368317268982423,0.9444396324755859,0.45695211798424545,-0.2871342064726632,-0.604395126500562,0.3275490280498011
1932,P00102,Minost Emile,0.020102901188970335,2,0.1287684945959642,0.0,0.0298225133910049,13,european,french_belgian_swiss,surname:minost,10,29.8225133910049,3.4282453772159847,20.102901188970336,20,3.049410528137759,-0.12524826667238947,0.9124618916242633,-0.2871342064726632,1.8441800013735092,1.856111158948873
1932,P00103,Mohamed Mahmoud Bey Khalil Avocat,0.0005865102639296188,3,0.016897081413210446,0.0,0.0006450052406675804,6,arab_egyptian,muslim_egyptian,given:mohamed,5,0.6450052406675804,0.4977435700284188,0.5865102639296188,1,0.4615368015629647,0.4095956829015982,-1.2079094032362767,-0.2871342064726632,0.09519776717774407,0.3275490280498011
